palatable,height,color,family,name
False,9.144,White,Rosaceae,Prunus padus
True,9.144,White,Rosaceae,Prunus pensylvanica
True,1.8288000000000002,White,Rosaceae,Prunus pumila
True,0.9144000000000001,White,Rosaceae,Prunus pumila var. besseyi
True,24.384,White,Rosaceae,Prunus serotina
True,12.192,White,Rosaceae,Prunus serotina var. rufula
True,7.62,White,Rosaceae,Prunus subcordata
True,2.4384,White,Rosaceae,Prunus tomentosa
True,7.62,White,Rosaceae,Prunus virginiana
False,6.096,White,Rosaceae,Prunus virginiana var. demissa
False,0.9144000000000001,Yellow,Poaceae,Psathyrostachys juncea
False,0.762,Yellow,Poaceae,Pseudoroegneria spicata ssp. inermis
False,0.9144000000000001,Yellow,Poaceae,Pseudoroegneria spicata ssp. spicata
False,22.86,Yellow,Pinaceae,Pseudotsuga macrocarpa
False,33.528,Yellow,Pinaceae,Pseudotsuga menziesii var. glauca
True,7.62,White,Myrtaceae,Psidium guajava
False,7.62,Yellow,Rutaceae,Ptelea trifoliata
False,2.01168,Green,Dennstaedtiaceae,Pteridium aquilinum
False,0.42672,Yellow,Poaceae,Ptilagrostis kingii
False,0.24384000000000003,Yellow,Poaceae,Puccinellia nuttalliana
True,6.096,Orange,Punicaceae,Punica granatum
False,1.524,Yellow,Rosaceae,Purshia glandulosa
False,7.62,White,Rosaceae,Purshia stansburiana
False,0.9144000000000001,Yellow,Rosaceae,Purshia tridentata
False,2.7432000000000003,White,Rosaceae,Pyracantha coccinea
False,15.24,White,Rosaceae,Pyrus calleryana
True,15.24,White,Rosaceae,Pyrus communis
False,21.336000000000002,Green,Fagaceae,Quercus acutissima
False,21.336000000000002,Yellow,Fagaceae,Quercus agrifolia
False,30.48,Yellow,Fagaceae,Quercus alba
False,30.48,Yellow,Fagaceae,Quercus bicolor
False,27.432000000000002,Yellow,Fagaceae,Quercus chrysolepis
False,21.336000000000002,Yellow,Fagaceae,Quercus coccinea
True,18.288,Yellow,Fagaceae,Quercus douglasii
False,2.7432000000000003,Yellow,Fagaceae,Quercus dumosa
False,22.86,Yellow,Fagaceae,Quercus falcata
False,12.192,Yellow,Fagaceae,Quercus gambelii
True,24.384,Yellow,Fagaceae,Quercus garryana
False,13.716000000000001,Yellow,Fagaceae,Quercus imbricaria
True,25.908,Yellow,Fagaceae,Quercus kelloggii
False,12.192,Yellow,Fagaceae,Quercus laevis
False,21.336000000000002,Yellow,Fagaceae,Quercus laurifolia
False,30.48,Yellow,Fagaceae,Quercus lobata
False,24.384,Yellow,Fagaceae,Quercus lyrata
False,30.48,Yellow,Fagaceae,Quercus macrocarpa
False,7.62,Yellow,Fagaceae,Quercus marilandica
False,24.384,Yellow,Fagaceae,Quercus michauxii
False,21.336000000000002,Yellow,Fagaceae,Quercus muehlenbergii
False,27.432000000000002,Yellow,Fagaceae,Quercus nigra
False,36.576,Yellow,Fagaceae,Quercus pagoda
False,30.48,Yellow,Fagaceae,Quercus palustris
False,30.48,Yellow,Fagaceae,Quercus phellos
False,0.9144000000000001,Yellow,Fagaceae,Quercus pumila
False,24.6888,Yellow,Fagaceae,Quercus rubra
False,30.48,Yellow,Fagaceae,Quercus shumardii
False,18.288,Yellow,Fagaceae,Quercus stellata
False,33.528,Yellow,Fagaceae,Quercus texana
False,0.39624000000000004,Yellow,Fagaceae,Quercus vacciniifolia
False,24.384,Yellow,Fagaceae,Quercus velutina
False,15.24,Yellow,Fagaceae,Quercus virginiana
False,0.85344,Yellow,Ranunculaceae,Ranunculus abortivus
False,0.6096,Yellow,Ranunculaceae,Ranunculus alismifolius
False,0.3048,Yellow,Ranunculaceae,Ranunculus cymbalaria
False,0.3048,Yellow,Ranunculaceae,Ranunculus eschscholtzii
False,0.45720000000000005,Yellow,Ranunculaceae,Ranunculus flammula
False,0.1524,Yellow,Ranunculaceae,Ranunculus glaberrimus
False,0.762,Yellow,Ranunculaceae,Ranunculus hispidus
False,0.3048,Yellow,Ranunculaceae,Ranunculus hyperboreus
False,0.36576000000000003,Yellow,Ranunculaceae,Ranunculus laxicaulis
False,0.3048,Yellow,Ranunculaceae,Ranunculus longirostris
False,0.3048,Yellow,Ranunculaceae,Ranunculus macounii
False,1.18872,Yellow,Ranunculaceae,Ranunculus pensylvanicus
False,0.6096,Yellow,Ranunculaceae,Ranunculus repens
False,0.6096,Yellow,Ranunculaceae,Ranunculus sceleratus
False,0.94488,Yellow,Asteraceae,Ratibida columnifera
False,1.2192,Yellow,Asteraceae,Ratibida pinnata
False,0.3048,Yellow,Asteraceae,Ratibida tagetes
False,0.9144000000000001,Green,Rhamnaceae,Rhamnus alnifolia
True,1.524,White,Rhamnaceae,Rhamnus crocea
False,1.8288000000000002,White,Ericaceae,Rhododendron albiflorum
False,5.486400000000001,White,Ericaceae,Rhododendron arborescens
False,0.70104,Purple,Ericaceae,Rhododendron atlanticum
False,5.486400000000001,Purple,Ericaceae,Rhododendron canadense
False,4.2672,Purple,Ericaceae,Rhododendron canescens
False,0.9144000000000001,Purple,Ericaceae,Rhododendron lapponicum
False,4.572,Purple,Ericaceae,Rhododendron macrophyllum
False,7.62,Red,Ericaceae,Rhododendron maximum
False,3.048,White,Ericaceae,Rhododendron occidentale
False,3.048,Purple,Ericaceae,Rhododendron periclymenoides
False,4.8768,Red,Ericaceae,Rhododendron viscosum
False,1.524,Yellow,Anacardiaceae,Rhus aromatica var. serotina
False,2.4384,Yellow,Anacardiaceae,Rhus copallinum
False,3.6576000000000004,Yellow,Anacardiaceae,Rhus glabra
True,3.048,White,Anacardiaceae,Rhus microphylla
False,3.6576000000000004,White,Anacardiaceae,Rhus ovata
False,1.2192,White,Anacardiaceae,Rhus trilobata
False,2.01168,Green,Cyperaceae,Rhynchospora corniculata
True,0.9144000000000001,Yellow,Grossulariaceae,Ribes americanum
True,3.048,Yellow,Grossulariaceae,Ribes aureum
True,0.9144000000000001,Red,Grossulariaceae,Ribes aureum var. villosum
True,0.9144000000000001,White,Grossulariaceae,Ribes cereum
True,1.8288000000000002,Yellow,Grossulariaceae,Ribes erythrocarpum
True,1.524,White,Grossulariaceae,Ribes hudsonianum
False,2.4384,Green,Grossulariaceae,Ribes inerme
True,0.9144000000000001,Purple,Grossulariaceae,Ribes lacustre
True,0.3048,Red,Grossulariaceae,Ribes montigenum
True,1.8288000000000002,Red,Grossulariaceae,Ribes nevadense
True,1.524,White,Grossulariaceae,Ribes roezlii
True,3.6576000000000004,Red,Grossulariaceae,Ribes sanguineum
True,0.6096,Purple,Grossulariaceae,Ribes triste
True,0.9144000000000001,Purple,Grossulariaceae,Ribes viburnifolium
False,1.0668,White,Grossulariaceae,Ribes viscosissimum
False,2.1336,Purple,Fabaceae,Robinia hispida var. fertilis
False,7.62,Purple,Fabaceae,Robinia neomexicana
False,18.288,White,Fabaceae,Robinia pseudoacacia
False,0.3048,Yellow,Brassicaceae,Rorippa curvisiliqua
False,0.45720000000000005,Yellow,Brassicaceae,Rorippa sessiliflora
False,0.3048,Yellow,Brassicaceae,Rorippa sinuata
False,0.21336,Yellow,Brassicaceae,Rorippa sylvestris
True,1.2192,Red,Rosaceae,Rosa acicularis
True,3.048,Red,Rosaceae,Rosa californica
False,1.524,White,Rosaceae,Rosa carolina
False,0.9144000000000001,Purple,Rosaceae,Rosa gymnocarpa
True,3.048,Red,Rosaceae,Rosa nutkana
False,2.49936,Red,Rosaceae,Rosa palustris
True,0.9144000000000001,Red,Rosaceae,Rosa pisocarpa
False,1.524,Red,Rosaceae,Rosa rugosa
False,4.8768,White,Rosaceae,Rosa setigera
False,1.8288000000000002,Purple,Rosaceae,Rosa virginiana
False,0.3048,White,Rosaceae,Rosa wichuraiana
False,0.9144000000000001,Red,Rosaceae,Rosa woodsii
True,1.524,Blue,Lamiaceae,Rosmarinus officinalis
True,1.8288000000000002,White,Rosaceae,Rubus allegheniensis
True,1.524,White,Rosaceae,Rubus alumnus
True,0.3048,Red,Rosaceae,Rubus arcticus
False,2.49936,White,Rosaceae,Rubus argutus
True,1.524,White,Rosaceae,Rubus baileyanus
False,0.3048,White,Rosaceae,Rubus chamaemorus
True,0.9144000000000001,White,Rosaceae,Rubus cuneifolius
True,0.9144000000000001,White,Rosaceae,Rubus flagellaris
False,0.6096,White,Rosaceae,Rubus hispidus
True,1.8288000000000002,White,Rosaceae,Rubus idaeus
True,1.2192,White,Rosaceae,Rubus idaeus ssp. strigosus
True,3.6576000000000004,White,Rosaceae,Rubus laciniatus
True,0.3048,White,Rosaceae,Rubus leucodermis
True,1.8288000000000002,White,Rosaceae,Rubus occidentalis
False,1.524,Purple,Rosaceae,Rubus odoratus
True,1.2192,White,Rosaceae,Rubus parviflorus
True,3.6576000000000004,Purple,Rosaceae,Rubus spectabilis
False,0.6096,White,Rosaceae,Rubus ursinus
False,0.3048,Orange,Asteraceae,Rudbeckia hirta
False,2.49936,Yellow,Asteraceae,Rudbeckia laciniata
False,2.9870400000000004,Yellow,Asteraceae,Rudbeckia maxima
False,1.524,Yellow,Asteraceae,Rudbeckia nitida
False,0.7924800000000001,Purple,Acanthaceae,Ruellia humilis
False,1.09728,Purple,Acanthaceae,Ruellia strepens
True,0.3048,Green,Polygonaceae,Rumex arcticus
False,0.6096,Yellow,Polygonaceae,Rumex maritimus
False,0.06096000000000001,Green,Ruppiaceae,Ruppia maritima
False,2.7432000000000003,White,Arecaceae,Sabal minor
True,27.432000000000002,White,Arecaceae,Sabal palmetto
False,1.9812,Green,Poaceae,Saccharum brevibarbe
False,2.9870400000000004,Green,Poaceae,Saccharum giganteum
False,3.6576000000000004,White,Poaceae,Saccharum officinarum
False,2.1336,Yellow,Poaceae,Saccharum ravennae
False,0.9144000000000001,Purple,Poaceae,Sacciolepis striata
False,0.09144000000000001,White,Caryophyllaceae,Sagina saginoides
False,0.7924800000000001,Yellow,Alismataceae,Sagittaria cuneata
False,1.4935200000000002,Yellow,Alismataceae,Sagittaria latifolia
False,0.9144000000000001,White,Alismataceae,Sagittaria platyphylla
False,0.3048,Green,Chenopodiaceae,Salicornia rubra
False,21.336000000000002,Yellow,Salicaceae,Salix ×sepulcralis
False,21.336000000000002,Yellow,Salicaceae,Salix alba
False,18.288,White,Salicaceae,Salix amygdaloides
False,3.048,Yellow,Salicaceae,Salix arbusculoides
False,4.572,White,Salicaceae,Salix barclayi
False,9.144,Yellow,Salicaceae,Salix bonplandiana
False,7.315200000000001,Green,Salicaceae,Salix boothii
False,1.8288000000000002,Green,Salicaceae,Salix candida
False,10.0584,Green,Salicaceae,Salix caroliniana
False,12.192,White,Salicaceae,Salix discolor
False,3.6576000000000004,Yellow,Salicaceae,Salix drummondiana
False,15.8496,Green,Salicaceae,Salix eriocephala
False,3.048,Yellow,Salicaceae,Salix exigua
False,6.096,Purple,Salicaceae,Salix fuscescens
False,4.572,Yellow,Salicaceae,Salix geyeriana
False,1.2192,Yellow,Salicaceae,Salix glauca
False,12.192,Green,Salicaceae,Salix gooddingii
False,0.9144000000000001,Red,Salicaceae,Salix hastata
False,7.9248,Yellow,Salicaceae,Salix hookeriana
False,3.048,Yellow,Salicaceae,Salix humilis
True,9.144,Green,Salicaceae,Salix interior
False,1.8288000000000002,White,Salicaceae,Salix irrorata
False,4.2672,Yellow,Salicaceae,Salix lemmonii
False,3.9624,Yellow,Salicaceae,Salix lucida
False,4.8768,Yellow,Salicaceae,Salix lutea
False,3.6576000000000004,White,Salicaceae,Salix monticola
False,3.048,Yellow,Salicaceae,Salix orestera
False,18.288,Yellow,Salicaceae,Salix pentandra
False,2.4384,Green,Salicaceae,Salix planifolia
False,0.06096000000000001,Purple,Salicaceae,Salix polaris
False,13.716000000000001,White,Salicaceae,Salix prolixa
True,0.9144000000000001,Yellow,Salicaceae,Salix pulchra
False,3.3528000000000002,Yellow,Salicaceae,Salix purpurea
False,0.06096000000000001,Purple,Salicaceae,Salix reticulata
False,4.572,White,Salicaceae,Salix richardsonii
False,0.06096000000000001,Purple,Salicaceae,Salix rotundifolia
False,15.24,Yellow,Salicaceae,Salix scouleriana
False,3.6576000000000004,Green,Salicaceae,Salix sericea
False,6.096,White,Salicaceae,Salix sessilifolia
False,7.010400000000001,White,Salicaceae,Salix sitchensis
False,12.192,Yellow,Salicaceae,Salix taxifolia
False,0.9144000000000001,Blue,Lamiaceae,Salvia azurea var. grandiflora
False,0.762,Blue,Lamiaceae,Salvia dorrii
True,2.1336,White,Caprifoliaceae,Sambucus nigra ssp. canadensis
True,7.010400000000001,White,Caprifoliaceae,Sambucus nigra ssp. cerulea
True,5.486400000000001,White,Caprifoliaceae,Sambucus racemosa var. racemosa
True,0.39624000000000004,Red,Rosaceae,Sanguisorba minor
False,6.096,White,Sapindaceae,Sapindus saponaria var. drummondii
False,0.67056,Purple,Caryophyllaceae,Saponaria officinalis
False,3.048,Green,Chenopodiaceae,Sarcobatus vermiculatus
True,22.86,Yellow,Lauraceae,Sassafras albidum
False,3.048,White,Goodeniaceae,Scaevola sericea
False,9.144,White,Anacardiaceae,Schinus terebinthifolius
False,0.9144000000000001,Yellow,Poaceae,Schizachyrium scoparium
False,1.2192,Yellow,Poaceae,Schizachyrium scoparium var. divergens
False,0.9144000000000001,Yellow,Poaceae,Schizachyrium tenerum
False,2.9870400000000004,Green,Cyperaceae,Schoenoplectus acutus var. acutus
False,2.01168,Brown,Cyperaceae,Schoenoplectus californicus
False,1.4935200000000002,Green,Cyperaceae,Schoenoplectus heterochaetus
False,1.4935200000000002,Blue,Cyperaceae,Schoenoplectus pungens var. pungens
False,2.7432000000000003,Red,Cyperaceae,Schoenoplectus tabernaemontani
False,1.7983200000000001,Brown,Cyperaceae,Scirpus atrovirens
False,1.4935200000000002,Green,Cyperaceae,Scirpus cyperinus
False,1.3716000000000002,Yellow,Cyperaceae,Scirpus georgianus
False,1.6764000000000001,White,Cyperaceae,Scirpus microcarpus
False,1.524,Red,Cyperaceae,Scirpus pallidus
False,2.01168,Green,Cyperaceae,Scirpus pedicellatus
False,1.2192,Red,Cyperaceae,Scirpus pendulus
False,1.4935200000000002,Green,Poaceae,Scolochloa festucacea
True,1.0668,Yellow,Poaceae,Secale cereale
True,0.24384000000000003,Yellow,Asteraceae,Senecio hydrophiloides
False,0.33528,Yellow,Asteraceae,Senecio integerrimus
False,1.2192,Yellow,Asteraceae,Senecio triangularis
False,0.45720000000000005,Yellow,Asteraceae,Senecio vulgaris
False,2.01168,Yellow,Fabaceae,Senna marilandica
False,76.2,Yellow,Cupressaceae,Sequoia sempervirens
False,60.96,Green,Cupressaceae,Sequoiadendron giganteum
True,2.1336,White,Arecaceae,Serenoa repens
True,6.096,White,Fabaceae,Sesbania grandiflora
False,1.524,White,Poaceae,Setaria italica
False,0.9144000000000001,White,Poaceae,Setaria pumila
False,0.9144000000000001,Yellow,Poaceae,Setaria vulpiseta
True,5.486400000000001,Yellow,Elaeagnaceae,Shepherdia argentea
True,1.8288000000000002,Yellow,Elaeagnaceae,Shepherdia canadensis
True,0.762,Purple,Malvaceae,Sidalcea neomexicana
False,1.3716000000000002,Purple,Malvaceae,Sidalcea oregana
True,2.9870400000000004,White,Sapotaceae,Sideroxylon lycioides
False,0.6096,White,Sapotaceae,Sideroxylon reclinatum ssp. reclinatum
False,1.8288000000000002,Yellow,Asteraceae,Silphium perfoliatum
True,2.1336,Yellow,Simmondsiaceae,Simmondsia chinensis
False,0.6096,Blue,Iridaceae,Sisyrinchium angustifolium
False,0.5181600000000001,Blue,Iridaceae,Sisyrinchium idahoense
False,1.2192,Green,Smilacaceae,Smilax bona-nox
False,0.3048,Green,Smilacaceae,Smilax glauca
False,0.3048,Green,Smilacaceae,Smilax laurifolia
False,0.3048,White,Smilacaceae,Smilax rotundifolia
False,0.3048,Green,Smilacaceae,Smilax smallii
False,0.3048,Green,Smilacaceae,Smilax walteri
False,1.8288000000000002,Yellow,Solanaceae,Solanum lycopersicum var. lycopersicum
False,0.9144000000000001,Yellow,Asteraceae,Solidago caesia
False,1.0668,Yellow,Asteraceae,Solidago canadensis
False,2.01168,Yellow,Asteraceae,Solidago fistulosa
False,0.9144000000000001,Yellow,Asteraceae,Solidago flexicaulis
False,2.49936,Yellow,Asteraceae,Solidago gigantea
False,0.9144000000000001,Yellow,Asteraceae,Solidago missouriensis
False,0.3048,Yellow,Asteraceae,Solidago multiradiata
False,0.6096,Yellow,Asteraceae,Solidago nemoralis
False,2.01168,Yellow,Asteraceae,Solidago patula
False,1.00584,Yellow,Asteraceae,Solidago rugosa
False,1.0668,Yellow,Asteraceae,Solidago sempervirens
False,0.762,Yellow,Asteraceae,Solidago uliginosa var. uliginosa
False,4.572,Purple,Fabaceae,Sophora secundiflora
False,12.192,White,Rosaceae,Sorbus americana
False,12.192,White,Rosaceae,Sorbus aucuparia
True,12.192,White,Rosaceae,Sorbus decora
False,3.6576000000000004,White,Rosaceae,Sorbus scopulina
False,4.572,White,Rosaceae,Sorbus sitchensis var. grayi
False,1.3716000000000002,Yellow,Poaceae,Sorghastrum nutans
True,1.2192,Brown,Poaceae,Sorghum bicolor
True,2.4384,Yellow,Poaceae,Sorghum bicolor ssp. bicolor
True,0.762,Yellow,Poaceae,Sorghum bicolor ssp. drummondii
False,1.0668,Yellow,Poaceae,Sorghum halepense
False,0.9753600000000001,Green,Sparganiaceae,Sparganium americanum
False,1.4935200000000002,Green,Sparganiaceae,Sparganium eurycarpum
False,1.0668,Yellow,Poaceae,Spartina alterniflora
False,2.01168,Green,Poaceae,Spartina bakeri
False,2.4384,Yellow,Poaceae,Spartina cynosuroides
False,0.9144000000000001,Yellow,Poaceae,Spartina gracilis
False,0.9753600000000001,Yellow,Poaceae,Spartina patens
False,2.4384,Yellow,Poaceae,Spartina pectinata
False,2.01168,Green,Poaceae,Spartina spartinae
False,1.524,Orange,Malvaceae,Sphaeralcea ambigua
False,0.45720000000000005,Red,Malvaceae,Sphaeralcea coccinea
False,0.6096,Red,Malvaceae,Sphaeralcea grossulariifolia
False,0.762,Orange,Malvaceae,Sphaeralcea munroana
False,0.9753600000000001,Green,Poaceae,Sphenopholis obtusata
False,0.9144000000000001,White,Rosaceae,Spiraea alba
False,0.9144000000000001,White,Rosaceae,Spiraea betulifolia
False,2.1336,Purple,Rosaceae,Spiraea douglasii
False,0.6096,Red,Rosaceae,Spiraea japonica
False,2.1336,White,Rosaceae,Spiraea prunifolia
False,1.2192,Purple,Rosaceae,Spiraea tomentosa
False,1.2192,White,Rosaceae,Spiraea trilobata
False,0.45720000000000005,White,Orchidaceae,Spiranthes cernua
False,0.762,White,Orchidaceae,Spiranthes romanzoffiana
False,0.9144000000000001,Yellow,Poaceae,Sporobolus airoides
False,0.9144000000000001,Yellow,Poaceae,Sporobolus compositus var. compositus
False,0.9144000000000001,Yellow,Poaceae,Sporobolus cryptandrus
False,0.9144000000000001,Yellow,Poaceae,Sporobolus flexuosus
False,0.70104,Yellow,Poaceae,Sporobolus heterolepis
False,0.762,Yellow,Poaceae,Sporobolus interruptus
False,0.6096,Brown,Poaceae,Sporobolus virginicus
False,1.6764000000000001,Yellow,Poaceae,Sporobolus wrightii
False,0.9144000000000001,Purple,Lamiaceae,Stachys palustris
False,7.62,Purple,Lamiaceae,Stachys tenuifolia
False,0.45720000000000005,Green,Caryophyllaceae,Stellaria longifolia
False,0.27432,White,Caryophyllaceae,Stellaria longipes
False,0.24384000000000003,White,Caryophyllaceae,Stellaria nitens
False,0.3048,White,Caryophyllaceae,Stellaria umbellata
False,0.3048,Yellow,Asteraceae,Stenotus armerioides var. armerioides
False,3.048,White,Styracaceae,Styrax americanus
False,3.048,White,Styracaceae,Styrax grandifolius
True,18.288,Yellow,Meliaceae,Swietenia mahagoni
False,0.9144000000000001,White,Caprifoliaceae,Symphoricarpos albus
False,0.9144000000000001,White,Caprifoliaceae,Symphoricarpos occidentalis
False,0.6096,White,Caprifoliaceae,Symphoricarpos orbiculatus
False,1.524,White,Caprifoliaceae,Symphoricarpos oreophilus
False,1.0668,Purple,Asteraceae,Symphyotrichum chilense var. chilense
False,0.9144000000000001,Purple,Asteraceae,Symphyotrichum chilense var. invenustum
False,1.524,Purple,Asteraceae,Symphyotrichum cordifolium
False,0.6096,Purple,Asteraceae,Symphyotrichum foliaceum var. foliaceum
False,1.2192,Purple,Asteraceae,Symphyotrichum laeve var. laeve
False,1.8288000000000002,Yellow,Asteraceae,Symphyotrichum lanceolatum ssp. hesperium var. hesperium
False,1.8288000000000002,White,Asteraceae,Symphyotrichum lanceolatum ssp. lanceolatum var. hirsuticaule
False,1.524,White,Asteraceae,Symphyotrichum lateriflorum var. lateriflorum
False,1.8288000000000002,Purple,Asteraceae,Symphyotrichum novi-belgii var. novi-belgii
False,0.762,Purple,Asteraceae,Symphyotrichum patens var. patens
False,0.9144000000000001,Purple,Asteraceae,Symphyotrichum pilosum var. pilosum
False,1.2192,Blue,Asteraceae,Symphyotrichum prenanthoides
False,2.46888,Blue,Asteraceae,Symphyotrichum puniceum var. puniceum
False,0.09144000000000001,Purple,Asteraceae,Symphyotrichum subspicatum var. subspicatum
False,0.9144000000000001,Blue,Asteraceae,Symphyotrichum subulatum
False,0.6096,Purple,Araceae,Symplocarpus foetidus
False,6.096,Yellow,Symplocaceae,Symplocos tinctoria
False,3.048,Purple,Oleaceae,Syringa villosa
False,6.096,Purple,Oleaceae,Syringa vulgaris
True,18.288,Green,Myrtaceae,Syzygium cumini
False,18.288,White,Bignoniaceae,Tabebuia heterophylla
True,15.24,Yellow,Fabaceae,Tamarindus indica
True,0.1524,Yellow,Asteraceae,Taraxacum officinale
False,30.48,Brown,Cupressaceae,Taxodium ascendens
False,39.624,Purple,Cupressaceae,Taxodium distichum
False,4.2672,Yellow,Taxaceae,Taxus ×media
False,0.6096,Yellow,Taxaceae,Taxus baccata
False,1.524,Yellow,Taxaceae,Taxus canadensis
False,15.24,Yellow,Taxaceae,Taxus cuspidata
False,6.096,Yellow,Bignoniaceae,Tecoma stans
True,13.716000000000001,White,Combretaceae,Terminalia catappa
False,1.2192,Yellow,Asteraceae,Tetradymia canescens
False,3.6576000000000004,Yellow,Asteraceae,Tetradymia glabrata
False,0.9753600000000001,Yellow,Asteraceae,Tetradymia spinosa
False,1.00584,Purple,Lamiaceae,Teucrium canadense
False,0.6096,Purple,Rutaceae,Thamnosma montana
False,0.45720000000000005,Brown,Thelypteridaceae,Thelypteris noveboracensis
False,9.144,Yellow,Malvaceae,Thespesia populnea
False,0.6096,Yellow,Poaceae,Thinopyrum intermedium
False,1.524,Yellow,Poaceae,Thinopyrum ponticum
False,30.48,Yellow,Tiliaceae,Tilia americana
False,27.432000000000002,Yellow,Tiliaceae,Tilia americana var. heterophylla
False,30.48,Yellow,Tiliaceae,Tilia cordata
False,0.6096,Orange,Apocynaceae,Trachelospermum jasminoides
False,0.33528,Blue,Commelinaceae,Tradescantia virginiana
False,0.9144000000000001,Yellow,Asteraceae,Tragopogon dubius
True,1.3716000000000002,Purple,Asteraceae,Tragopogon porrifolius
True,6.096,Green,Ulmaceae,Trema micrantha
False,0.762,Yellow,Poaceae,Tridens flavus
False,1.4935200000000002,Green,Poaceae,Tridens strictus
False,0.45720000000000005,Yellow,Fabaceae,Trifolium alexandrinum
False,0.3048,White,Fabaceae,Trifolium ambiguum
False,0.45720000000000005,Purple,Fabaceae,Trifolium fragiferum
False,0.3048,Red,Fabaceae,Trifolium hirtum
False,0.6096,White,Fabaceae,Trifolium hybridum
False,0.6096,Red,Fabaceae,Trifolium incarnatum
False,0.1524,Purple,Fabaceae,Trifolium longipes
False,0.6096,Purple,Fabaceae,Trifolium macrocephalum
False,0.3048,White,Fabaceae,Trifolium nigrescens
False,0.6096,Red,Fabaceae,Trifolium pratense
False,0.6096,White,Fabaceae,Trifolium repens
False,0.1524,White,Fabaceae,Trifolium subterraneum
False,1.0668,White,Fabaceae,Trifolium vesiculosum
False,1.0668,Red,Fabaceae,Trifolium wormskioldii
False,1.524,Yellow,Poaceae,Tripsacum dactyloides
False,1.0668,Yellow,Poaceae,Trisetum canescens
False,0.57912,Yellow,Poaceae,Trisetum spicatum
True,0.6096,Blue,Liliaceae,Triteleia grandiflora
True,1.00584,Yellow,Poaceae,Triticum aestivum
False,32.004000000000005,Yellow,Pinaceae,Tsuga canadensis
False,19.812,Yellow,Pinaceae,Tsuga caroliniana
False,38.1,Yellow,Pinaceae,Tsuga mertensiana
True,1.4935200000000002,Green,Typhaceae,Typha angustifolia
False,1.524,Brown,Typhaceae,Typha latifolia
False,19.812,Yellow,Ulmaceae,Ulmus alata
False,36.576,Green,Ulmaceae,Ulmus americana
False,27.432000000000002,Green,Ulmaceae,Ulmus crassifolia
False,18.288,Yellow,Ulmaceae,Ulmus parvifolia
False,21.336000000000002,Green,Ulmaceae,Ulmus pumila
False,25.908,Yellow,Ulmaceae,Ulmus rubra
False,21.336000000000002,Green,Ulmaceae,Ulmus serotina
False,27.432000000000002,Yellow,Ulmaceae,Ulmus thomasii
True,24.384,Yellow,Lauraceae,Umbellularia californica
False,1.524,Yellow,Poaceae,Urochloa maxima
False,0.9144000000000001,Purple,Poaceae,Urochloa mutica
False,0.9144000000000001,Green,Poaceae,Urochloa platyphylla
False,0.9144000000000001,White,Poaceae,Urochloa ramosa
False,0.06096000000000001,Yellow,Lentibulariaceae,Utricularia minor
True,0.6096,White,Ericaceae,Vaccinium angustifolium
False,8.5344,White,Ericaceae,Vaccinium arboreum
True,3.6576000000000004,White,Ericaceae,Vaccinium corymbosum
True,3.048,White,Ericaceae,Vaccinium elliottii
True,1.3716000000000002,Purple,Ericaceae,Vaccinium membranaceum
True,2.4384,Purple,Ericaceae,Vaccinium ovalifolium
True,2.4384,White,Ericaceae,Vaccinium ovatum
True,3.6576000000000004,White,Ericaceae,Vaccinium parvifolium
True,0.6096,Red,Ericaceae,Vaccinium scoparium
False,4.8768,White,Ericaceae,Vaccinium stamineum
True,0.6096,Purple,Ericaceae,Vaccinium uliginosum
True,0.1524,White,Ericaceae,Vaccinium vitis-idaea
False,0.9144000000000001,White,Valerianaceae,Valeriana occidentalis
False,1.8288000000000002,White,Liliaceae,Veratrum californicum
False,0.6096,Yellow,Asteraceae,Verbesina encelioides
False,1.8288000000000002,Purple,Asteraceae,Vernonia missurica
False,2.01168,Purple,Asteraceae,Vernonia noveboracensis
False,0.24384000000000003,Blue,Scrophulariaceae,Veronica americana
False,0.3048,Blue,Scrophulariaceae,Veronica wormskjoldii
False,2.1336,Purple,Poaceae,Vetiveria zizanioides
False,1.8288000000000002,White,Caprifoliaceae,Viburnum acerifolium
True,2.4384,White,Caprifoliaceae,Viburnum dentatum var. dentatum
True,0.6096,White,Caprifoliaceae,Viburnum edule
False,2.7432000000000003,White,Caprifoliaceae,Viburnum lantana
False,3.048,White,Caprifoliaceae,Viburnum lantanoides
False,8.5344,White,Caprifoliaceae,Viburnum lentago
False,4.572,White,Caprifoliaceae,Viburnum nudum var. cassinoides
False,3.6576000000000004,Orange,Caprifoliaceae,Viburnum obovatum
False,3.6576000000000004,White,Caprifoliaceae,Viburnum opulus
False,1.8288000000000002,White,Caprifoliaceae,Viburnum opulus var. americanum
False,4.8768,White,Caprifoliaceae,Viburnum prunifolium
False,1.8288000000000002,White,Caprifoliaceae,Viburnum rafinesqueanum
False,0.39624000000000004,Purple,Fabaceae,Vicia americana
False,0.3048,Purple,Fabaceae,Vicia benghalensis
False,0.45720000000000005,Purple,Fabaceae,Vicia cracca
False,0.6096,Yellow,Fabaceae,Vicia grandiflora
False,0.6096,Yellow,Fabaceae,Vicia lutea
True,1.2192,Purple,Fabaceae,Vicia sativa
False,0.45720000000000005,Purple,Fabaceae,Vicia villosa
False,0.45720000000000005,Purple,Fabaceae,Vicia villosa ssp. varia
True,0.9144000000000001,Yellow,Fabaceae,Vigna radiata
